Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
What is a Sanctuary [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"SMU Law Review, Vol. 61, Issue 1 (Winter 2008), pp. 133-158",61 S.M.U. L. Rev. 133 (2008),74,na,156,na
"Rediscovering Oyama v. California: At the Intersection of Property, Race, and Citizenship [article]","Villazor, Rose Cuison (Cited 300 times)",7782,"Washington University Law Review, Vol. 87, Issue 5 (2010), pp. 979-1042",87 Wash. U. L. Rev. 979 (2009-2010),35,na,26,na
Blood Quantum Land Laws and the Race versus Political Identity Dilemma [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"California Law Review, Vol. 96, Issue 3 (June 2008), pp. 801-838",na,34,na,75,na
The Other Loving: Uncovering the Federal Government's Racial Regulation of Marriage [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"New York University Law Review, Vol. 86, Issue 5 (November 2011), pp. 1361-1443",86 N.Y.U. L. Rev. 1361 (2011),32,na,15,na
Sanctuary Cities and Local Citizenship [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Fordham Urban Law Journal, Vol. 37, Issue 2 (April 2010), pp. 573-598",37 Fordham Urb. L.J. 573 (2010),26,na,332,na
The Undocumented Closet [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"North Carolina Law Review, Vol. 92, Issue 1 (December 2013), pp. 1-74",92 N.C. L. Rev. 1 (December 2013),26,na,52,na
"Community Lawyering: An Approach to Addressing Inequalities in Access to Health Care for Poor, of Color and Immigrant Communities [article]","Villazor, Rose Cuison (Cited 300 times)",7782,"New York University Journal of Legislation and Public Policy, Vol. 8, Issue 1 (2004), pp. 35-62",na,24,na,11,na
Sanctuary Policies & Immigration Federalism: A Dialectic Analysis [article],"Gulasekarem, Pratheepan (Cited 23 times); Villazor, Rose Cuison (Cited 300 times)",7782,"Wayne Law Review, Vol. 55, Issue 4 (Winter 2009), pp. 1683-1724",na,23,1,70,na
Chae Chan Ping v. United States: Immigration as Property [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Oklahoma Law Review, Vol. 68, Issue 1 (Fall 2015), pp. 137-164",na,7,na,18,na
American Nationals and Interstitial Citizenship [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Fordham Law Review, Vol. 85, Issue 4 (March 2017), pp. 1673-1724",85 Fordham L. Rev. 1673 (2016-2017),6,na,28,na
Reading between the (Blood) Lines [comments],"Villazor, Rose Cuison (Cited 300 times)",7782,"Southern California Law Review, Vol. 83, Issue 3 (March 2010), pp. 473-494",na,5,na,8,na
Citizenship for the Guest Workers of the Commonwealth of the Northern Mariana Islands [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Chicago-Kent Law Review, Vol. 90, Issue 2 (2015), pp. 525-562",na,2,na,7,na
Residential Segregation and Interracial Marriages [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Fordham Law Review, Vol. 86, Issue 6 (May 2018), pp. 2717-2726",na,2,na,66,na
"Remembering Keith Aoki: Mentor, Scholar, and Friend [comments]","Villazor, Rose Cuison (Cited 300 times)",7782,"UC Davis Law Review, Vol. 45, Issue 5 (June 2012), pp. 1623-1636",na,1,na,1,na
Sanctuary Networks [article],"Villazor, Rose Cuison (Cited 300 times); Gulasekaram, Pratheepan (Cited 183 times)",7782,"Minnesota Law Review, Vol. 103, Issue 3 (February 2019), pp. 1209-1284",103 Minn. L. Rev. 1209 (2018-2019),1,na,na,na
The New Sanctuary and Anti-Sanctuary Movements [notes],"Villazor, Rose Cuison (Cited 300 times); Gulasekaram, Pratheepan (Cited 183 times)",7782,"U.C. Davis Law Review, Vol. 52, Issue 1 (November 2018), pp. 549-570",na,1,na,80,na
Problematizing the Protection of Culture and the Insular Cases [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Harvard Law Review Forum, Vol. 131, Issue 6 (April 2018), pp. 127-153",na,na,na,19,na
The Other Loving: Uncovering the Federal Government's Racial Regulation of Marriage [article],"Villazor, Rose Cuison (Cited 300 times)",7782,"Immigration and Nationality Law Review, Vol. 32, pp. 667-752",na,na,na,9,na
American Nationals and Interstitial Citizenship [article] *new*,"Villazor, Rose Cuison (Cited 300 times)",7782,"Immigration and Nationality Law Review, Vol. 38, pp. 665-718",na,na,na,na,na
Comments on Cecillia Wang's Lecture [comments] *new*,"Villazor, Rose Cuison (Cited 300 times)",7782,"Immigration and Nationality Law Review, Vol. 38, pp. 751-756",na,na,na,na,na
Anti-Sanctuary and Immigration Localism [comments] *new*,"Gulasekaram, Pratheepan (Cited 183 times); Su, Rick (Cited 161 times); Villazor, Rose Cuison (Cited 300 times)",7782,"Columbia Law Review, Vol. 119, Issue 3 (April 2019), pp. 837-894",na,na,na,na,na
