Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Judging Third-Party Funding [article],"Sahani, Victoria Shannon (Cited 16 times)",8301,"UCLA Law Review, Vol. 63, Issue 2 (2016), pp. 388-448",63 UCLA L. Rev. 388 (2016),11,na,201,na
Reshaping Third-Party Funding [article],"Sahani, Victoria Shannon (Cited 16 times)",8301,"Tulane Law Review, Vol. 91, Issue 3 (February 2017), pp. 405-472",91 Tul. L. Rev. 405 (2016-2017),3,na,145,na
Panel 4: Litigation Funding and the Federal Rules of Civil Procedure [comments],"Miller, Arthur (Cited 3 times); Gillers, Stephen (Cited 811 times); Fishbein, Michael; Burch, Elizabeth Chamblee (Cited 541 times); Glover, Maria; Sahani, Victoria Shannon (Cited 16 times)",8301,"New York University Journal of Law and Business, Vol. 12, Issue 3 (2016), pp. 603-634",na,na,na,11,na
