Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Piracy Analogy: Modern Universal Jurisdiction's Hollow Foundation [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Harvard International Law Journal, Vol. 45, Issue 1 (Winter 2004), pp. 183-238",45 Harv. Int'l L.J. 183 (2004),105,6,78,na
Implementing Sosa v. Alvarez-Machain: What Piracy Reveals about the Limits of the Alien Tort Statute [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Notre Dame Law Review, Vol. 80, Issue 1 (November 2004), pp. 111-162",80 Notre Dame L. Rev. 111 (November 2004),76,5,15,na
What Standing Is Good For [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Virginia Law Review, Vol. 93, Issue 7 (November 2007), pp. 1663-1728",93 Va. L. Rev. 1663 (2007),55,2,5,na
Liability Rules for Constitutional Rights: The Case of Mass Detentions [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Stanford Law Review, Vol. 56, Issue 4 (February 2004), pp. 755-834",56 Stan. L. Rev. 755 (February 2004),42,na,9,na
The Define and Punish Clause and the Limits of Universal Jurisdiction [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Northwestern University Law Review , Vol. 103, Issue 1 (Winter 2009), pp. 149-204",103 Nw. U. L. Rev. 149 (2009),41,9,21,na
A Guantanamo on the Sea: The Difficulty of Prosecuting Pirates and Terrorists [article],"Kontorovich, Eugene (Cited 594 times)",2154,"California Law Review, Vol. 98, Issue 1 (February 2010), pp. 243-276",na,39,1,48,na
The Constitution in Two Dimensions: A Transaction Cost Analysis of Constitutional Remedies [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Virginia Law Review, Vol. 91, Issue 5 (September 2005), pp. 1135-1198",91 Va. L. Rev. 1135 (September 2005),33,na,7,na
Beyond the Article I Horizon: Congress's Enumerated Powers and Universal Jurisdiction over Drug Crimes [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Minnesota Law Review, Vol. 93, Issue 4 (April 2009), pp. 1191-1252",93 Minn. L. Rev. 1191 (2008-2009),31,18,18,na
The Inefficiency of Universal Jurisdiction [article],"Kontorovich, Eugene (Cited 594 times)",2154,"University of Illinois Law Review, Vol. 2008, Issue 1 (2008), pp. 389-418",na,20,na,49,na
Inefficient Customs in International Law [article],"Kontorovich, Eugene (Cited 594 times)",2154,"William and Mary Law Review , Vol. 48, Issue 3 (December 2006), pp. 859-922",48 Wm. & Mary L. Rev. 859 (December 2006),20,na,23,na
Kiobel Surprise: Unexpected by Scholars but Consistent with International Trends [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Notre Dame Law Review, Vol. 89, Issue 4 (March 2014), pp. 1671-1694",89 Notre Dame L. Rev. 1671 (2013-2014),18,na,19,na
The Mitigation of Emotional Distress Damages [comments],"Kontorovich, Eugene (Cited 594 times)",2154,"University of Chicago Law Review, Vol. 68, Issue 2 (Spring 2001), pp. 491-520",na,17,2,18,na
"Discretion, Delegation, and Defining in the Constitution's Law of Nations Clause [article]","Kontorovich, Eugene (Cited 594 times)",2154,"Northwestern University Law Review, Vol. 106, Issue 4 (Fall 2012), pp. 1675-1752",106 Nw. U. L. Rev. 1675 (Fall 2012),14,3,6,na
The Constitutionality of International Courts: The Forgotten Precedent of Slave-Trade Tribunals [article],"Kontorovich, Eugene (Cited 594 times)",2154,"University of Pennsylvania Law Review, Vol. 158, Issue 1 (December 2009), pp. 39-116",158 U. Pa. L. Rev. 39 (2009-2010),13,na,8,na
The Arab League Boycott and WTO Accession: Can Foreign Policy Excuse Discriminatory Sanctions [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Chicago Journal of International Law, Vol. 4, Issue 2 (Fall 2003), pp. 283-304",4 Chi. J. Int'l L. 283 (2003),12,na,33,na
United States v. Shi [notes],"Kontorovich, Eugene (Cited 594 times)",2154,"American Journal of International Law, Vol. 103, Issue 4 (October 2009), pp. 734-740",na,9,1,10,na
Israel/Palestine - The ICC's Uncharted Territory [comments],"Kontorovich, Eugene (Cited 594 times)",2154,"Journal of International Criminal Justice, Vol. 11, Issue 5 (December 2013), pp. 979-1000",na,7,na,69,na
Economic Dealings with Occupied Territories [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Columbia Journal of Transnational Law, Vol. 53, Issue 3 (2015), pp. 584-637",53 Colum. J. Transnat'l L. 584 (2014-2015),6,na,38,na
Introductory Note to Exchange of Letters between the European Union and the Government of Kenya on the Conditions and Modalities for the Transfer of Persons Suspected of Having Committed Acts of Piracy [article],"Kontorovich, Eugene (Cited 594 times)",2154,"International Legal Materials, Vol. 48, Issue 4 (2009), pp. 747-759",48 I.L.M. 747 (2009),6,na,2,na
"Palestine, Uti Possidetis Juris, and the Borders of Israel [article]","Bell, Abraham (Cited 880 times); Kontorovich, Eugene (Cited 594 times)",2154,"Arizona Law Review, Vol. 58, Issue 3 (2016), pp. 633-692",58 Ariz. L. Rev. 633 (2016),4,na,51,na
An Empirical Examination of Universal Jurisdiction for Piracy [article],"Kontorovich, Eugene (Cited 594 times); Art, Steven (Cited 20 times)",2154,"American Journal of International Law, Vol. 104, Issue 3 (July 2010), pp. 436-453",na,3,na,2,na
An Economic Analysis of Fact Witness Payment [article],"Friedman, Ezra (Cited 21 times); Kontorovich, Eugene (Cited 594 times)",2154,"Journal of Legal Analysis, Vol. 3, Issue 1 (Spring 2011), pp. 139-164",3 J. Legal Analysis 139 (2011),3,na,1,na
When Gravity Fails: Israeli Settlements and Admissibility at the ICC [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Israel Law Review, Vol. 47, Issue 3 (2014), pp. 379-400",47 Isr. L. Rev. 379 (2014),2,na,45,na
Originalism and the Difficulties of History in Foreign Affairs [comments],"Kontorovich, Eugene (Cited 594 times)",2154,"Saint Louis University Law Journal, Vol. 53, Issue 1 (Fall 2008), pp. 39-[ii]",na,1,na,3,na
Arctic Sunrise (Netherlands v. Russia); In re Arctic Sunrise (Netherlands v. Russia) [decisions],"Kontorovich, Eugene (Cited 594 times)",2154,"American Journal of International Law, Vol. 110, Issue 1 (January 2016), pp. 96-101",na,na,na,27,na
Three International Courts and Their Constitutional Problems [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Cornell Law Review, Vol. 99, Issue 6 (September 2014), pp. 1353-1386",na,na,na,19,na
Resolution 242 Revisited: New Evidence on the Required Scope of Israeli Withdrawal [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Chicago Journal of International Law, Vol. 16, Issue 1 (Summer 2015), pp. 127-150",16 Chi. J. Int'l L. 127 (2015-2016),na,na,12,na
Exiting Paris: What the Climate Accord Teaches about the Features of Treaties and Executive Agreements [article] *new*,"Kontorovich, Eugene (Cited 594 times)",2154,"Case Western Reserve Journal of International Law, Vol. 51, pp. 103-118",na,na,na,na,na
The Piracy Prosecution Paradox: Political and Procedural Problems with Enforcing Order on the High Seas [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Georgetown Journal of International Affairs, Vol. 13, Issue 2 (Summer/Fall 2012), pp. 107-114",na,na,na,13,na
Unsettled: A Global Study of Settlements in Occupied Territories [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Journal of Legal Analysis, Vol. 9, Issue 2 (Winter 2017), pp. 285-350",9 J. Legal Analysis 285 (2017),na,na,29,na
Why Judges Always Vote [comments],"Jacobi, Tonja (Cited 443 times); Kontorovich, Eugene (Cited 594 times)",2154,"Revista Forumul Judecatorilor (Judiciary Forum Review), Vol. 2013, Issue 2 (2013), pp. 80-103",na,na,na,2,na
"A Tort Statute, with Aliens and Pirates [article]","Kontorovich, Eugene (Cited 594 times)",2154,"Northwestern University Law Review Colloquy , Vol. 107, pp. 100-114",107 Nw. L. Rev. Colloquy 100 (2012-2013),na,na,1,na
The Parochial Uses of Universal Jurisdiction [article],"Kontorovich, Eugene (Cited 594 times)",2154,"Notre Dame Law Review, Vol. 94, Issue 3 (January 2019), pp. 1417-1452",94 Notre Dame L. Rev. 1417 (2018-2019),na,na,30,na
