Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Cheating the Constitution [article],"Metzger, Pamela R. (Cited 146 times)",7331,"Vanderbilt Law Review, Vol. 59, Issue 2 (March 2006), pp. 475-538",59 Vand. L. Rev. 475 (2006),70,16,9,na
Beyond the Bright Line: A Contemporary Right-to-Counsel Doctrine [article],"Metzger, Pamela R. (Cited 146 times)",7331,"Northwestern University Law Review, Vol. 97, Issue 4 (2002-2003), pp. 1635-1700",97 Nw. U. L. Rev. 1635 (2002-2003),37,3,40,na
Defending Data [article],"Metzger, Pamela (Cited 146 times); Ferguson, Andrew Guthrie (Cited 403 times)",7331,"Southern California Law Review, Vol. 88, Issue 5 (July 2015), pp. 1057-1124",88 S. Cal. L. Rev. 1057 (2014-2015),15,na,33,na
Doing Katrina Time [article],"Metzger, Pamela R. (Cited 146 times)",7331,"Tulane Law Review, Vol. 81, Issue 4 (March 2007), pp. 1175-1218",na,11,na,8,na
Fear of Adversariness: Using Gideon to Restrict Defendants' Invocation of Adversary Procedures [article],"Metzger, Pamela R. (Cited 146 times)",7331,"Yale Law Journal, Vol. 122, Issue 8 (June 2013), pp. 2550-2577",122 Yale L. J. 2550 (2012-2013),8,2,8,na
Confrontation as a Rule of Production [article],"Metzger, Pamela R. (Cited 146 times)",7331,"William & Mary Bill of Rights Journal, Vol. 24, Issue 4 (May 2016), pp. 995-1046",24 Wm. & Mary Bill Rts. J. 995 (2015-2016),2,na,3,na
Me and Mr. Jones: A Systems-Based Analysis of a Catastrophic Defense Outcome [article],"Metzger, Pamela R. (Cited 146 times)",7331,"Albany Law Review, Vol. 78, Special Issue (2014-2015), pp. 1261-1280",na,1,na,3,na
Confrontation Control [article],"Metzger, Pamela R. (Cited 146 times)",7331,"Texas Tech Law Review, Vol. 45, Issue 1 (Fall 2012), pp. 83-102",na,1,na,2,na
