Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
American Lawyers and International Competence [article],"Ku, Charlotte (Cited 60 times); Borgen, Christopher J. (Cited 130 times)",8601,"Dickinson Journal of International Law, Vol. 18, Issue 3 (Spring 2000), pp. 493-516",na,21,na,1,na
International Law - New Actors and New Technologies: Center Stage for NGOs [article],"Gamble, John King (Cited 37 times); Ku, Charlotte (Cited 60 times)",8601,"Law and Policy in International Business, Vol. 31, Issue 2 (2000), pp. 221-262",31 Law & Pol'y Int'l Bus. 221 (1999-2000),12,na,27,na
When Can Nations Go to War - Politics and Change in the UN Security System [article],"Ku, Charlotte (Cited 60 times)",8601,"Michigan Journal of International Law, Vol. 24, Issue 4 (Summer 2003), pp. 1077-1120",24 Mich. J. Int'l L. 1077 (Summer 2003),7,na,33,na
Human-Centric International Law: A Model and a Search for Empirical Indicators [article],"Gamble, John King (Cited 37 times); Ku, Charlotte (Cited 60 times); Strayer, Chris (Cited 5 times)",8601,"Tulane Journal of International and Comparative Law, Vol. 14, Issue 1 (Winter 2005), pp. 61-80",14 Tul. J. Int'l & Comp. L. 61 (2005-2006),5,na,3,na
Choice of Language in Bilateral Treaties: Fifty Years of Changing State Practice [article],"Gamble, John King (Cited 37 times); Ku, Charlotte (Cited 60 times)",8601,"Indiana International & Comparative Law Review, Vol. 3, Issue 2 (1993), pp. 233-264",3 Ind. Int'l & Comp. L. Rev. 233 (1992-1993),4,na,1,na
Filling in the Gaps: Extrasystemic Mechanisms for Addressing Imbalances between the International Legal Operating System and the Normative System [article],"Ku, Charlotte (Cited 60 times); Diehl, Paul F. (Cited 33 times)",8601,"Global Governance, Vol. 12, Issue 2 (April - June 2006), pp. 161-184",12 Global Governance 161 (2006),3,na,24,na
Introductory Remarks [comments],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 96, pp. 54-54",na,2,na,1,na
Introduction to Transnational Law: What Is It - How Does It Differ from International Law and Comparative Law [comments],"Ku, Charlotte (Cited 60 times)",8601,"Penn State International Law Review, Vol. 23, Issue 4 (Spring 2005), pp. 795-796",na,2,na,3,na
Bridging the International Law-International Relations Divide: Taking Stock of Progress [article],"Irish, Adam (Cited 3 times); Ku, Charlotte (Cited 60 times); Diehl, Paul F. (Cited 33 times)",8601,"Georgia Journal of International and Comparative Law, Vol. 41, Issue 2 (2013), pp. 357-388",41 Ga. J. Int'l & Comp. L. 357 (2012-2013),2,na,6,na
Harold K. Jacobson (1929-2001): An Appreciation [notes],"Ku, Charlotte (Cited 60 times)",8601,"American Journal of International Law, Vol. 95, Issue 4 (October 2001), pp. 849-850",na,1,na,5,na
Accountability and Democracy in the Case of Using Force under International Auspices [article],"Ku, Charlotte (Cited 60 times); Jacobson, Harold K. (Cited 48 times)",8601,"American Society of International Law Proceedings, Vol. 94, pp. 19-30",na,1,na,20,na
The ASIL as an Epistemic Community [article],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 90, pp. 584-584",na,na,na,1,na
A Note about the Proceedings [notes],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 95, pp. viii-viii",na,na,na,na,na
A Note About the Proceedings [notes],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 96, pp. [ix]-[ix]",na,na,na,na,na
A Note about the Proceedings [notes],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 97, pp. viii-viii",na,na,na,na,na
A Note about the Proceedings [notes],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 98, pp. x-x",na,na,na,na,na
Foreword [comments],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 99, pp. x-x",na,na,na,na,na
Forward [comments],"Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 100, pp. x-xi",na,na,na,na,na
"Baby, Bathwater, Computers, Networks and Shakespeare: The ASIL in 2007 [article]","Ku, Charlotte (Cited 60 times)",8601,"American Society of International Law Proceedings, Vol. 90, pp. 25-27",na,na,na,na,na
"Informal International Lawmaking; Edited by Joost Pauwelyn, Ramses A. Wessel, and Jan Wouters [reviews]","Ku, Charlotte (Cited 60 times)",8601,"American Journal of International Law, Vol. 108, Issue 2 (April 2014), pp. 380-384",na,na,na,9,na
"Abolition of China's Unequal Treaties and the Search for Regional Stability in Asia, 1919-1943 [article]","Ku, Charlotte (Cited 60 times)",8601,"Chinese (Taiwan) Yearbook of International Law and Affairs, Vol. 12, pp. 67-86",12 Chinese (Taiwan) Y.B. Int'l L. & Aff. 67 (1992-1994),na,na,6,na
"Developing Role of Non-Governmental Organizations in Global Policy and Law Making, The [article]","Ku, Charlotte (Cited 60 times)",8601,"Chinese (Taiwan) Yearbook of International Law and Affairs, Vol. 13, pp. 140-156",13 Chinese (Taiwan) Y.B. Int'l L. & Aff. 140 (1994-1995),na,na,1,na
The Archipelagic States Concept and Regional Stability in Southeast Asia [article],"Ku, Charlotte (Cited 60 times)",8601,"Case Western Reserve Journal of International Law, Vol. 23, Issue 3 (Summer 1991), pp. 463-478",na,na,na,8,na
Teaching International Law: Beyond the Law School Experience [comments],"Ku, Charlotte (Cited 60 times)",8601,"ILSA Journal of International & Comparative Law, Vol. 9, Issue 2 (Spring 2003), pp. 345-348",na,na,na,2,na
Teaching International Law in the Context of Domestic Legal Systems: Towards a Transnational Approach [notes],"Ku, Charlotte (Cited 60 times); Smith, Kelly A.",8601,"South African Yearbook of International Law, Vol. 37, pp. 270-282",37 S. Afr. Y.B. Int'l L. 270 (2012),na,na,11,na
Acknowledgments [notes],"Cohen, Roberta (Cited 63 times); Ku, Charlotte (Cited 60 times)",8601,"Studies in Transnational Legal Policy, Vol. 32, pp. viii-viii",na,na,na,na,na
Foreword [comments],"Cohen, Roberta (Cited 63 times); Ku, Charlotte (Cited 60 times)",8601,"Studies in Transnational Legal Policy, Vol. 34, pp. [ix]-[x]",na,na,na,na,na
Strengthening International Law's Capacity to Govern through Multilayered Strategic Partnerships [notes],"Ku, Charlotte (Cited 60 times)",8601,"South African Yearbook of International Law, Vol. 32, pp. 107-123",32 S. Afr. Y.B. Int'l L. 107 (2007),na,na,1,na
