Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Developments in Law and Policy: Emerging Issues in Family Law [article],"Morley, Michael T. (Cited 195 times); Albert, Richard (Cited 337 times); Kneedler, Jennie L. (Cited 29 times); Pereira, Chrystiane (Cited 29 times)",8456,"Yale Law & Policy Review, Vol. 21, Issue 1 (Winter 2003), pp. 169-220",na,29,na,8,na
The Structure of Constitutional Amendment Rules [article],"Albert, Richard (Cited 337 times)",8456,"Wake Forest Law Review, Vol. 49, Issue 4 (2014), pp. 913-976",49 Wake Forest L. Rev. 913 (2014),26,na,61,na
The Evolving Vice Presidency [article],"Albert, Richard (Cited 337 times)",8456,"Temple Law Review, Vol. 78, Issue 4 (Winter 2005), pp. 811-896",78 Temp. L. Rev. 811 (2005),26,na,22,na
Constitutional Disuse or Desuetude: The Case of Article V [article],"Albert, Richard (Cited 337 times)",8456,"Boston University Law Review, Vol. 94, Issue 3 (May 2014), pp. 1029-1082",na,24,na,32,na
Constitutional Handcuffs [article],"Albert, Richard (Cited 337 times)",8456,"Arizona State Law Journal, Vol. 42, Issue 3 (Fall 2010), pp. 663-716",42 Ariz. St. L.J. 663 (2010-2011),22,na,37,na
The Expressive Function of Constitutional Amendment Rules [article],"Albert, Richard (Cited 337 times)",8456,"McGill Law Journal, Vol. 59, Issue 2 (2013), pp. 225-282",59 McGill L. J. 225 (2013-2014),20,na,9,na
The Fusion of Presidentialism and Parliamentarism [article],"Albert, Richard (Cited 337 times)",8456,"American Journal of Comparative Law, Vol. 57, Issue 3 (Summer 2009), pp. 531-578",57 Am. J. Comp. L. 531 (2009),18,na,47,na
American Separationism and Liberal Democracy: The Establishment Clause in Historical and Comparative Perspective [article],"Albert, Richard (Cited 337 times)",8456,"Marquette Law Review, Vol. 88, Issue 5 (Summer 2005), pp. 867-926",88 Marq. L. Rev. 867 (2004-2005),17,na,6,na
Nonconstitutional Amendments [article],"Albert, Richard (Cited 337 times)",8456,"Canadian Journal of Law and Jurisprudence, Vol. 22, Issue 1 (January 2009), pp. 5-48",22 Can. J. L. & Jurisprudence 5 (2009),15,na,29,na
Constitutional Amendment by Constitutional Desuetude [article],"Albert, Richard (Cited 337 times)",8456,"American Journal of Comparative Law, Vol. 62, Issue 3 (Summer 2014), pp. 641-686",na,11,1,32,na
Counterconstitutionalism [article],"Albert, Richard (Cited 337 times)",8456,"Dalhousie Law Journal , Vol. 31, Issue 1 (Spring 2008), pp. 1-54",31 Dalhousie L.J. 1 (2008),11,na,19,na
American Exceptionalism in Constitutional Amendment [article],"Albert, Richard (Cited 337 times)",8456,"Arkansas Law Review, Vol. 69, Issue 2 (2016), pp. 217-252",na,10,na,30,na
Amending Constitutional Amendment Rules [article],"Albert, Richard (Cited 337 times)",8456,"International Journal of Constitutional Law, Vol. 13, Issue 3 (July 2015), pp. 655-685",na,9,na,3,na
Religion in the New Republic [article],"Albert, Richard (Cited 337 times)",8456,"Louisiana Law Review, Vol. 67, Issue 1 (Fall 2006), pp. 1-54",67 La. L. Rev. 1 (2006-2007),9,na,3,na
How Unwritten Constitutional Norms Change Written Constitutions [article],"Albert, Richard (Cited 337 times)",8456,"Dublin University Law Journal, Vol. 38, Issue 2 (2015), pp. 387-418",38 Dublin U. L.J. 387 (2015),8,na,47,na
Quasi-Constitutional Amendments [article],"Albert, Richard (Cited 337 times)",8456,"Buffalo Law Review, Vol. 65, Issue 4 (August 2017), pp. 739-770",65 Buff. L. Rev. 739 (2017),7,na,50,na
The Difficulty of Constitutional Amendment in Canada [article],"Albert, Richard (Cited 337 times)",8456,"Alberta Law Review, Vol. 53, Issue 1 (October 2015), pp. 85-114",53 Alta. L. Rev. 85 (2015-2016),7,na,71,na
The Theory and Doctrine of Unconstitutional Amendment in Canada [article],"Albert, Richard (Cited 337 times)",8456,"Queen's Law Journal, Vol. 41, Issue 1 (Fall 2015), pp. 143-206",na,7,na,37,na
The Constitutional Imbalance [article],"Albert, Richard (Cited 337 times)",8456,"New Mexico Law Review, Vol. 37, Issue 1 (WInter 2007), pp. 1-38",37 N.M. L. Rev. 1 (2007),7,na,6,na
The Constitutional Politics of Presidential Succession [article],"Albert, Richard (Cited 337 times)",8456,"Hofstra Law Review, Vol. 39, Issue 3 (Spring 2011), pp. 497-576",39 Hofstra L. Rev. 497 (2010-2011),6,na,14,na
The Cult of Constitutionalism [article],"Albert, Richard (Cited 337 times)",8456,"Florida State University Law Review, Vol. 39, Issue 2 (Winter 2012), pp. 373-416",39 Fla. St. U. L. Rev. 373 (2011-2012),6,na,9,na
