Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Beyond Equality - Against the Universal Turn in Workplace Protections [article],"Clarke, Jessica A. (Cited 171 times)",9037,"Indiana Law Journal, Vol. 86, Issue 4 (Fall 2011), pp. 1219-1288",86 Ind. L.J. 1219 (Fall 2011),44,na,42,na
Against Immutability [article],"Clarke, Jessica A. (Cited 171 times)",9037,"Yale Law Journal, Vol. 125, Issue 1 (October 2015), pp. 2-103",125 Yale L. J. 2 (October 2015),34,na,120,na
Protected Class Gatekeeping [article],"Clarke, Jessica A. (Cited 171 times)",9037,"New York University Law Review, Vol. 92, Issue 1 (April 2017), pp. 101-182",92 N.Y.U. L. Rev. 101 (2017),21,na,69,na
"Adverse Possession of Identity: Radical Theory, Conventional Practice [article]","Clarke, Jessica A. (Cited 171 times)",9037,"Oregon Law Review, Vol. 84, Issue 2 (2005), pp. 563-654",84 Or. L. Rev. 563 (2005),20,na,13,na
Identity and Form [article],"Clarke, Jessica A. (Cited 171 times)",9037,"California Law Review, Vol. 103, Issue 4 (August 2015), pp. 747-840",103 Calif. L. Rev. 747 (August 2015),19,na,39,na
Inferring Desire [article],"Clarke, Jessica A. (Cited 171 times)",9037,"Duke Law Journal, Vol. 63, Issue 3 (December 2013), pp. 525-636",63 Duke L.J. 525 (2013-2014),17,na,10,na
Frontiers of Sex Discrimination Law [reviews],"Clarke, Jessica A. (Cited 171 times)",9037,"Michigan Law Review, Vol. 115, Issue 6 (April 2017), pp. 809-838",na,4,na,25,na
"They, Them, and Theirs [article]","Clarke, Jessica A. (Cited 171 times)",9037,"Harvard Law Review, Vol. 132, Issue 3 (January 2019), pp. 894-991",132 Harv. L. Rev. 894 (2018-2019),2,na,na,na
Inferring Desire [article],"Clarke, Jessica A. (Cited 171 times)",9037,"Dukeminier Awards: Best Sexual Orientation and Gender Identity Law Review, Vol. 14, pp. 525-635",14 Dukeminier Awards: Best Sexual Orientation and Gender Identity Law Review 525 (2013),na,na,2,na
Explicit Bias [article],"Clarke, Jessica A. (Cited 171 times)",9037,"Northwestern University Law Review, Vol. 113, Issue 3 (2018), pp. 505-586",113 Nw. U. L. Rev. 505 (2018-2019),na,na,na,na
Feminism and the Tournament [article],"Clarke, Jessica A. (Cited 171 times)",9037,"Texas Law Review Online, Vol. 96, pp. 42-58",na,na,na,6,na
