Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Piracy and Paradox: Innovation and Intellectual Property in Fashion Design [article],"Raustiala, Kal (Cited 1017 times); Sprigman, Christopher (Cited 713 times)",7060,"Virginia Law Review, Vol. 92, Issue 8 (December 2006), pp. 1687-1778",92 Va. L. Rev. 1687 (2006),248,3,407,na
Reform(aliz)ing Copyright [article],"Sprigman, Christopher (Cited 713 times)",7060,"Stanford Law Review, Vol. 57, Issue 2 (November 2004), pp. 485-568",57 Stan. L. Rev. 485 (2004-2005),206,3,46,na
There's No Free Laugh (Anymore): The Emergence of Intellectual Property Norms and the Transformation of Stand-Up Comedy [article],"Oliar, Dotan (Cited 314 times); Sprigman, Christopher (Cited 713 times)",7060,"Virginia Law Review, Vol. 94, Issue 8 (December 2008), pp. 1787-1868",94 Va. L. Rev. 1787 (December 2008),119,na,25,na
Valuing Intellectual Property: An Experiment [article],"Buccafusco, Christopher (Cited 590 times); Sprigman, Christopher (Cited 713 times)",7060,"Cornell Law Review, Vol. 96, Issue 1 (November 2010), pp. 1-46",96 Cornell L. Rev. 1 (2010-2011),60,na,81,na
The Creativity Effect [article],"Buccafusco, Christopher (Cited 590 times); Sprigman, Christopher Jon (Cited 125 times)",7060,"University of Chicago Law Review, Vol. 78, Issue 1 (Winter 2011), pp. 31-52",na,55,na,39,na
The Piracy Paradox Revisited [notes],"Raustiala, Kal (Cited 1017 times); Sprigman, Christopher (Cited 713 times)",7060,"Stanford Law Review , Vol. 61, Issue 5 (March 2009), pp. 1201-1226",na,37,na,43,na
Experimental Tests of Intellectual Property Laws' Creativity Thresholds [article],"Buccafusco, Christopher (Cited 590 times); Burns, Zachary C. (Cited 33 times); Fromer, Jeanne C. (Cited 736 times); Sprigman, Christopher Jon (Cited 125 times)",7060,"Texas Law Review, Vol. 92, Issue 7 (June 2014), pp. 1921-1980",na,32,na,18,na
What's a Name Worth: Experimental Tests of the Value of Attribution in Intellectual Property [article],"Sprigman, Christopher Jon (Cited 125 times); Buccafusco, Christopher (Cited 590 times); Burns, Zachary (Cited 21 times)",7060,"Boston University Law Review, Vol. 93, Issue 4 (July 2013), pp. 1389-1436",93 B.U. L. Rev. 1389 (2013),21,na,20,na
"Fix Prices Globally, Get Sued Locally - U.S. Jurisdiction over International Cartels [article]","Sprigman, Christopher (Cited 713 times)",7060,"University of Chicago Law Review, Vol. 72, Issue 1 (Winter 2005), pp. 265-288",na,14,na,na,na
Standing on Firmer Ground: Separation of Powers and Deference to Congressional Findings in the Standing Analysis [comments],"Sprigman, Christopher J. (Cited 12 times)",7060,"University of Chicago Law Review, Vol. 59, Issue 4 (Fall 1992), pp. 1645-1676",na,11,na,2,na
Copyright and the Rule of Reason [article],"Sprigman, Christopher (Cited 713 times)",7060,"Journal on Telecommunications & High Technology Law, Vol. 7, Issue 2 (Spring 2009), pp. 317-342",7 J. on Telecomm. & High Tech. L. 317 (2009),9,na,9,na
"What's in, and What's out: How IP's Boundary Rules Shape Innovation [article]","McKenna, Mark P. (Cited 872 times); Sprigman, Christopher Jon (Cited 125 times)",7060,"Harvard Journal of Law & Technology (Harvard JOLT), Vol. 30, Issue 2 (Spring 2017), pp. 491-546",30 Harv. J. L. & Tech. 491 (2016-2017),8,na,29,na
Indirect Enforcement of the Intellectual Property Clause [article],"Sprigman, Christopher (Cited 713 times)",7060,"Columbia Journal of Law & the Arts, Vol. 30, Issue 3-4 (2007), pp. 565-596",na,7,na,6,na
The 99 Cent Question [article],"Sprigman, Christopher (Cited 713 times)",7060,"Journal on Telecommunications & High Technology Law , Vol. 5, Issue 1 (Fall 2006), pp. 87-124",na,6,na,3,na
Berne's Vanishing Ban on Formalities [article],"Sprigman, Christopher Jon (Cited 125 times)",7060,"Berkeley Technology Law Journal, Vol. 28, Issue 3 (2013), pp. 1565-1582",na,5,na,12,na
Copyright and Creative Incentives: What We Know (and Don't) [article],"Sprigman, Christopher Jon (Cited 125 times)",7060,"Houston Law Review, Vol. 55, Issue 2 (2017), pp. 451-478",na,2,na,30,na
Editor's Note: Monopolization Remedies and Antitrust after the Fall [comments],"Sprigman, Christopher J. (Cited 12 times)",7060,"Antitrust Law Journal, Vol. 76, Issue 1 (2009), pp. 5-10",na,1,na,1,na
The Nature of Sequential Innovation [article],"Buccafusco, Christopher (Cited 590 times); Bechtold, Stefan (Cited 66 times); Sprigman, Christopher Jon (Cited 125 times)",7060,"William & Mary Law Review, Vol. 59, Issue 1 (October 2017), pp. 1-80",59 Wm. & Mary L. Rev. 1 (2017-2018),1,na,41,na
Testing for Trademark Dilution in Court and the Lab [article] *new*,"Beebe, Barton (Cited 950 times); Germano, Roy (Cited 9 times); Sprigman, Christopher Jon (Cited 125 times); Steckel, Joel H. (Cited 26 times)",7060,"University of Chicago Law Review, Vol. 86, Issue 3 (May 2019), pp. 611-668",86 U. Chi. L. Rev. 611 (2019),na,na,na,na
IP Law and the New Experimental Empiricism [reviews],"Sprigman, Christopher (Cited 713 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2011, pp. [13]-[17]",na,na,na,na,na
What Can Roller Derby Girls Teach Us about IP Law (Answer: More than You Think) [reviews],"Sprigman, Christopher (Cited 713 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2011, pp. [150]-[153]",na,na,na,na,na
Law in the Books vs. Law in the World: The Case of Copyfraud [reviews],"Sprigman, Christopher (Cited 713 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2012, pp. [169]-[171]",na,na,na,na,na
How Copyright Prevents Us from Getting the Books We Want [reviews],"Sprigman, Christopher (Cited 713 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2014, pp. [392]-[394]",na,na,na,na,na
Copyright Law and the Utility of Style [reviews],"Sprigman, Christopher J. (Cited 12 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,na,1,na
Will Algorithms Take the Fairness Out of Fair Use [reviews],"Sprigman, Christopher J. (Cited 12 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,na,56,na
Creative Incentives [reviews],"Sprigman, Christopher (Cited 713 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2013, pp. [131]-[133]",na,na,na,na,na
Our Lyin Eyes: Design Patents and the Perils of an Eyes Alone Approach to Novelty and Infringement [reviews],"Sprigman, Christopher (Cited 713 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2013, pp. [259]-[261]",na,na,na,na,na
The Indigo Book: A Manual of Legal Citation [comments],"Sprigman, Christopher (Cited 713 times); Steiger, Daryl",7060,"New York University Journal of Intellectual Property & Entertainment Law, Vol. 5, Issue 2 (Spring 2016), pp. 513-523",na,na,na,4,na
From Corn to Norms: How IP Entitlements Affect What Stand-up Comedians Create [comments],"Oliar, Dotan (Cited 314 times); Sprigman, Christopher (Cited 713 times)",7060,"Virginia Law Review in Brief, Vol. 95, pp. 57-66",na,na,na,1,na
Rethinking Post-Sale Confusion [comments],"Raustiala, Kal (Cited 1017 times); Sprigman, Christopher Jon (Cited 125 times)",7060,"The Trademark Reporter, Vol. 108, Issue 3 (May-June 2018), pp. 881-903",na,na,na,27,na
Lunney's Paradox: More Copyright May Lead to Less Creativity [reviews],"Sprigman, Christopher J. (Cited 12 times)",7060,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-2",na,na,na,na,na
