Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
$10 and a Denim Jacket--A Model Statute for Compensating the Wrongly Convicted [article],"Lopez, Alberto B. (Cited 181 times)",100,"Georgia Law Review, Vol. 36, Issue 3 (Spring 2002), pp. 665-722",36 Ga. L. Rev. 665 (2001-2002),51,2,36,na
Weighing and Reweighing Eminent Domain's Political Philosophies Post-Kelo [article],"Lopez, Alberto B. (Cited 181 times)",100,"Wake Forest Law Review, Vol. 41, Issue 1 (2006), pp. 237-302",41 Wake Forest L. Rev. 237 (2006),32,1,2,na
Revisiting Kelo and Eminent Domain's Summer of Scrutiny [article],"Lopez, Alberto B. (Cited 181 times)",100,"Alabama Law Review, Vol. 59, Issue 3 (2008), pp. 561-610",59 Ala. L. Rev. 561 (2007-2008),21,na,7,na
Equal Access and the Public Forum: Pinette's Imbalance of Free Speech and Establishment [article],"Lopez, Alberto B. (Cited 181 times)",100,"Baylor Law Review, Vol. 55, Issue 1 (2003), pp. 167-224",55 Baylor L. Rev. 167 (2003),20,na,3,na
A Revaluation of Cy Press Redux [article],"Lopez, Alberto B. (Cited 181 times)",100,"University of Cincinnati Law Review, Vol. 78, Issue 4 (Summer 2010), pp. 1307-1358",78 U. Cin. L. Rev. 1307 (2009-2010),11,na,7,na
Racial Profiling and Whren: Searching for Objective Evidence of the Fourth Amendment on the Nation's Roads [article],"Lopez, Alberto B. (Cited 181 times)",100,"Kentucky Law Journal, Vol. 90, Issue 1 (2001-2002), pp. 75-122",90 Ky. L.J. 75 (2001-2002),11,na,6,na
Focusing the Reparations Debate Beyond 1865 [reviews],"Lopez, Alberto B. (Cited 181 times)",100,"Tennessee Law Review, Vol. 69, Issue 3 (Spring 2002), pp. 653-676",na,11,na,6,na
Forty Years and Five Nays--The Nays Have It: Morrison's Blurred Political Accountability and the Defeat of the Civil Rights Provision of the Violence against Women Act [article],"Lopez, Alberto B. (Cited 181 times)",100,"George Washington Law Review, Vol. 69, Issue 2 (February 2001), pp. 251-292",69 Geo. Wash. L. Rev. 251 (2000-2001),10,na,6,na
"Laidlaw and the Clean Water Act: Standing in the Bermuda Triangle of Injury in Fact, Environemntal Harm, and Mere Permit Exceedances [article]","Lopez, Alberto B. (Cited 181 times)",100,"University of Cincinnati Law Review, Vol. 69, Issue 1 (Fall 2000), pp. 159-196",69 U. Cin. L. Rev. 159 (2000-2001),6,na,1,na
"Posthumous Privacy, Decedent Intent, and Post-Mortem Access to Digital Assets [article]","Lopez, Alberto B. (Cited 181 times)",100,"George Mason Law Review, Vol. 24, Issue 1 (Fall 2016), pp. 183-242",24 Geo. Mason L. Rev. 183 (2016-2017),4,3,71,na
Kelo-Style Failings [article],"Lopez, Alberto B. (Cited 181 times)",100,"Ohio State Law Journal, Vol. 72, Issue 4 (2011), pp. 777-820",72 Ohio St. L.J. 777 (2011),1,na,1,na
Death and the Digital Age: The Disposition of Digital Assets [article],"Lopez, Alberto B. (Cited 181 times)",100,"Savannah Law Review, Vol. 3, Issue 1 (2016), pp. 77-90",3 Savannah L. Rev. 77 (2016),1,na,25,na
"The Road to, and through, Heart of Atlanta Motel [article]","Lopez, Alberto B. (Cited 181 times)",100,"Savannah Law Review, Vol. 2, Issue 1 (2015), pp. 59-72",2 Savannah L. Rev. 59 (2015),1,na,17,na
